;Number of Data;Title;Authors;Source;Year;T (K);p (kPa);C2H6;C3H8;C4H10;CO2;H2O in Hydrate;Nonpolar Liquid;N2;H2O in Aqueous Liquid;Vapor;H2O in Hydrate sII;H2O in Hydrate sI;Ice;CH4;H2S
702;Dataset 831;THERMODYNAMIC PROPERTIES OF R13 (CClF3), R23 (CHF3), R152a (C2H4F2), AND PROPANE HYDRATES FOR DESALINATION OF SEA WATER;Kubota, H.[Hironobu], Shimizu, K.[Kunihiko], Tanaka, Y. and Makita, T.[Tadashi];J. Chem. Eng. Jpn. 17(4), 423 ( - 429);1984;278.45;921.0;0;1;0;0;1;1;0;1;0;0;0;0;0;0
703;Dataset 918;Incipient equilibrium data for propane hydrate formation in aqueous solutions of sodium chloride, potassium chloride and calcium chloride;Englezos, P.[Peter] and Ngan, Y. T.[Yee Tak];J. Chem. Eng. Data 38, 250-3;1993;274.2;208.0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
704;Dataset 918;Incipient equilibrium data for propane hydrate formation in aqueous solutions of sodium chloride, potassium chloride and calcium chloride;Englezos, P.[Peter] and Ngan, Y. T.[Yee Tak];J. Chem. Eng. Data 38, 250-3;1993;274.95;252.0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
705;Dataset 918;Incipient equilibrium data for propane hydrate formation in aqueous solutions of sodium chloride, potassium chloride and calcium chloride;Englezos, P.[Peter] and Ngan, Y. T.[Yee Tak];J. Chem. Eng. Data 38, 250-3;1993;275.6;290.0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
706;Dataset 918;Incipient equilibrium data for propane hydrate formation in aqueous solutions of sodium chloride, potassium chloride and calcium chloride;Englezos, P.[Peter] and Ngan, Y. T.[Yee Tak];J. Chem. Eng. Data 38, 250-3;1993;276.25;336.0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
707;Dataset 918;Incipient equilibrium data for propane hydrate formation in aqueous solutions of sodium chloride, potassium chloride and calcium chloride;Englezos, P.[Peter] and Ngan, Y. T.[Yee Tak];J. Chem. Eng. Data 38, 250-3;1993;277.35;435.0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
708;Dataset 918;Incipient equilibrium data for propane hydrate formation in aqueous solutions of sodium chloride, potassium chloride and calcium chloride;Englezos, P.[Peter] and Ngan, Y. T.[Yee Tak];J. Chem. Eng. Data 38, 250-3;1993;278.3;545.0;0;1;0;0;1;0;0;1;1;0;0;0;0;0
709;Dataset 62;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.07;1170.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
710;Dataset 62;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;282.74;2340.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
711;Dataset 62;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;285.25;4080.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
712;Dataset 62;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;287.38;5830.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
713;Dataset 62;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;287.7;6170.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
714;Dataset 62;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;289.8;8860.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
715;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;278.98;760.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
716;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;281.23;1540.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
717;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;283.17;2880.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
718;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;284.58;3680.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
719;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;287.95;6370.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
720;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;289.65;8580.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
721;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;292.27;13370.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
722;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;292.29;13510.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
723;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;292.95;14920.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
724;Dataset 63;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;293.8;16990.0;0;1;0;0;1;1;1;1;1;0;0;0;0;0
725;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.13;1980.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
726;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.33;5650.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
727;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.58;9390.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
728;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.86;13890.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
729;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;282.8;2850.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
730;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;283.25;7100.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
731;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;283.68;10440.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
732;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;285.49;5160.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
733;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;286.06;8410.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
734;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;286.32;11550.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
735;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;286.71;13330.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
736;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;287.86;8140.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
737;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;288.48;11060.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
738;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;288.81;12820.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
739;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;287.95;7340.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
740;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;288.15;8200.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
741;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;288.36;9110.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
742;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;290.0;9820.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
743;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;290.46;11250.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
744;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;290.87;13290.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
745;Dataset 64;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;291.3;15310.0;0;1;0;0;1;1;1;1;0;0;0;0;0;0
746;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;275.33;4590.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
747;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;279.55;8160.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
748;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;283.0;13680.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
749;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;284.28;18090.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
750;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;276.29;3030.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
751;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;279.28;4510.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
752;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;282.74;7350.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
753;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;287.1;13640.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
754;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;274.51;1720.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
755;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;278.26;2850.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
756;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;283.05;5500.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
757;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;286.95;9470.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
758;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;289.17;13710.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
759;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;275.1;1100.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
760;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;278.41;1720.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
761;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;281.49;2740.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
762;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;283.15;3540.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
763;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;286.2;5540.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
764;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;274.64;569.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
765;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;277.02;889.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
766;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;279.18;1310.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
767;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.77;1720.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
768;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;274.16;332.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
769;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;276.76;570.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
770;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;280.27;1190.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
771;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;274.54;256.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
772;Dataset 65;EXPERIMENTAL MEASUREMENT AND PREDICTION OF HYDRATE  FORMING CONDITIONS IN THE NITROGEN-PROPANE-WATER  SYSTEM;Ng, H.-J.[Heng-Joo], Petrunia, J. P.[Jonathan P.] and Robinson, D. B.[Donald B.];Fluid Phase Equilib. 1, 283-291;1978;275.9;359.0;0;1;0;0;1;0;1;1;1;0;0;0;0;0
