Number of Data;Title;Authors;Source;Year;Compounds;T (K);p (kPa)
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;273.913;1342
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.195;1387
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.66;1462
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;274.71;1472
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;275.27;1569
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;275.704;1651
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.115;1742
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.562;1844
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.675;1849
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;276.997;1927
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.158;1983
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.237;1984
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.656;2093
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;277.79;2127
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278.12;2230
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278.65;2372
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278.73;2399
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;278.77;2411
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;279.15;2541
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;279.734;2737
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;280.104;2879
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;280.404;2989
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;280.735;3134
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;281.156;3327
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;281.436;3471
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;281.776;3626
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;281.845;3680
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;282.165;3833
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;282.325;3947
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;282.555;4082
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;282.665;4165
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;282.865;4311
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;283.15;4508
Dataset 406;"THE GROWTH RATE OF ICE CRYSTALS: THE PROPERTIES OF CARBON DIOXIDE HYDRATE; A REVIEW OF PROPERTIES OF 51 GAS HYDRATES";Vlahakis, J. G.[John G.], Chen, H.-S.[Hsiao-Sheng], Suwandi, M. S.[Mohamad S.] and Barduhn, A. J.[Allen J.];Office of Saline Water, United States Department o the Interior The Growth Rate of Ice Crystals: The Properties of Carbon Dioxide Hydrate A Review of Properties of 51 Gas Hydrates 830;1972;CO2 + H2O in Hydrate sI + Aqueous Liquid + Vapor;283.15;4509
